42540545840078153144988124525296091136,42540545919306315659252462118840041471,KR
42540545919306315659252462118840041472,42540546473903453259102825273647693823,AU
42540546473903453259102825273647693824,42540546553131615773367162867191644159,HK
42540546553131615773367162867191644160,42540547107728753373217526021999296511,AU
42540547107728753373217526021999296512,42540547186956915887481863615543246847,JP
42540547186956915887481863615543246848,42540547741554053487332226770350899199,AU
42540547741554053487332226770350899200,42540547820782216001596564363894849535,JP
42540547820782216001596564363894849536,42540548375379353601446927518702501887,AU
42540548375379353601446927518702501888,42540551544505854172020431260460515327,JP
42540551544505854172020431260460515328,42540551623734016686284768854004465663,KR
42540551623734016686284768854004465664,42540552812156454400249832757163720703,JP
42540552812156454400249832757163720704,42540552891384616914514170350707671039,KR
42540552891384616914514170350707671040,42540556615108255084938037247273336831,JP
42540556615108255084938037247273336832,42540556694336417599202374840817287167,AU
42540556694336417599202374840817287168,42540558516584155427282139492328144895,JP
42540558516584155427282139492328144896,42540558595812317941546477085872095231,KR
42540558595812317941546477085872095232,42540559784234755655511540989031350271,JP
42540559784234755655511540989031350272,42540559863462918169775878582575300607,AU
42540559863462918169775878582575300608,42540560418060055769626241737382952959,JP
42540560418060055769626241737382952960,42540560497288218283890579330926903295,KR
42540560497288218283890579330926903296,42540562319535956111970343982437761023,JP
42540562319535956111970343982437761024,42540562398764118626234681575981711359,KR
42540562398764118626234681575981711360,42540564854837156568429146975844171775,JP
42540564854837156568429146975844171776,42540564934065319082693484569388122111,TH
42540564934065319082693484569388122112,42540569291614257367232052214305390591,JP
42540569291614257367232052214305390592,42540570559264857595461453711008595967,US
42540570559264857595461453711008595968,42540570588975418538310580308587577343,CA
42540570588975418538310580308587577344,42540570589284903548131925377312358399,US
42540570589284903548131925377312358400,42540570638493020109725791304552546303,CA
42540570638493020109725791304552546304,42540571199281066887162902684159180799,US
42540571199281066887162902684159180800,42540571199281090443655084811256594431,IN
42540571199281090443655084811256594432,42540571199372945194113382280308195327,US
42540571199372945194113382280308195328,42540571199374154119932996909482901503,DE
42540571199374154119932996909482901504,42540571199376571971572226167832313855,NL
42540571199376571971572226167832313856,42540571199377780897391840797007020031,SG
42540571199377780897391840797007020032,42540571199467241408043323355935277055,US
42540571199467241408043323355935277056,42540571199468450333862937985109983231,HK
42540571199468450333862937985109983232,42540571199469659259682552614284689407,SG
42540571199469659259682552614284689408,42540571827084707438436903292170665983,US
42540571827084707438436903292170665984,42540571827085916364256517921345372159,GB
42540571827085916364256517921345372160,42540571827087125290076132550520078335,US
42540571827087125290076132550520078336,42540571827088334215895747179694784511,NL
42540571827088334215895747179694784512,42540571827089543141715361808869490687,IN
42540571827089543141715361808869490688,42540571827093169919174205696393609215,US
42540571827093169919174205696393609216,42540571827094378844993820325568315391,AU
42540571827094378844993820325568315392,42540571846722498452256939606097788927,US
42540571846722498452256939606097788928,42540571847031983462078284674822569983,GB
42540571847031983462078284674822569984,42540571848115180996452992415359303679,NL
42540571848115180996452992415359303680,42540571848124852403009909448756953087,IL
42540571848124852403009909448756953088,42540571851674258609398460705694285823,NL
42540571851674258609398460705694285824,42540571852293228629041150843143847935,AU
42540571852293228629041150843143847936,42540571855388078727254601530391658495,JP
42540571855388078727254601530391658496,42540571856007048746897291667841220607,SG
42540571856007048746897291667841220608,42540571866529539080823024004483776511,JP
42540571866529539080823024004483776512,42540571886568693466755117204413349887,US
42540571886568693466755117204413349888,42540571886573529170033575721112174591,NL
42540571886573529170033575721112174592,42540571886588036279868951271208648703,US
42540571886588036279868951271208648704,42540571886592871983147409787907473407,AU
42540571886592871983147409787907473408,42540571886597707686425868304606298111,SG
42540571886597707686425868304606298112,42540571886607379092982785338003947519,JP
42540571886607379092982785338003947520,42540571886612214796261243854702772223,IN
42540571886612214796261243854702772224,42540571886621886202818160888100421631,US
42540571886621886202818160888100421632,42540571886626721906096619404799246335,IL
42540571886626721906096619404799246336,42540571886636393312653536438196895743,US
42540571886636393312653536438196895744,42540571886641229015931994954895720447,GB
42540571886641229015931994954895720448,42540571886694421751995038638582792191,US
42540571886694421751995038638582792192,42540571886696839603634267896932204543,SG
42540571886696839603634267896932204544,42540571886704093158551955671980441599,US
42540571886704093158551955671980441600,42540571886708928861830414188679266303,GB
42540571886708928861830414188679266304,42540571886713764565108872705378091007,NL
42540571886713764565108872705378091008,42540572464457005186013195115014651903,US
42540572464457005186013195115014651904,42540572464457024241499823256981471231,CA
42540572464457024241499823256981471232,42540572471884656157730527663368437759,US
42540572471884656157730527663368437760,42540572471885845068832822317679640575,CA
42540572471885845068832822317679640576,42540572491691695661045223565471776767,US
42540572491691695661045223565471776768,42540572491692885697398906716065628159,CA
42540572491692885697398906716065628160,42540572506854024401185971196055781375,US
42540572506854024401185971196055781376,42540572507164718336826930893955268607,GB
42540572507164718336826930893955268608,42540572530687996934888385375388041215,US
42540572530687996934888385375388041216,42540572530689205860708000004562747391,RO
42540572530689205860708000004562747392,42540572537495462984398333275222835199,US
42540572537495462984398333275222835200,42540572537495463002845077348932386815,JP
42540572537495463002845077348932386816,42540573728521922154553337403634876415,US
42540573728521922154553337403634876416,42540573728523131080372952032809582591,CA
42540573728523131080372952032809582592,42540573728529175709471025178683113471,US
42540573728529175709471025178683113472,42540573728530384635290639807857819647,CA
42540573728530384635290639807857819648,42540573728550936374224088503827824639,US
42540573728550936374224088503827824640,42540573728552145300043703133002530815,CA
42540573728552145300043703133002530816,42540573728560607780781005537225474047,US
42540573728560607780781005537225474048,42540573728561816706600620166400180223,CA
42540573728561816706600620166400180224,42540573728579950593894839604020772863,US
42540573728579950593894839604020772864,42540573728581159519714454233195479039,CA
42540573728581159519714454233195479040,42540573728602920184467517558340190207,US
42540573728602920184467517558340190208,42540573728604129110287132187514896383,CA
42540573728604129110287132187514896384,42540573768005439718315031428891410431,US
42540573768005439718315031428891410432,42540573768005448867900091988829011967,CA
42540573768005448867900091988829011968,42540573768057423233410555304050950143,US
42540573768057423233410555304050950144,42540573768058632159230169933225656319,CA
42540573768058632159230169933225656320,42540573768090064230540150291768016895,US
42540573768090064230540150291768016896,42540573768091273156359764920942723071,CA
42540573768091273156359764920942723072,42540573807609849329082610234041565183,US
42540573807609849329082610234041565184,42540573807609849347529354307751116799,CA
42540573807609849347529354307751116800,42540573807617102902447042082799353855,US
42540573807617102902447042082799353856,42540573807617150052324894484413284351,CA
42540573807617150052324894484413284352,42540574369799041020772612384875347967,US
42540574369799041020772612384875347968,42540574369800249946592227014050054143,SE
42540574369800249946592227014050054144,42540574996041958394264358949469814783,US
42540574996041958394264358949469814784,42540575075270120908528696543013765119,MX
42540575075270120908528696543013765120,42540575629872094211657518214520242175,US
42540575629872094211657518214520242176,42540575629873303137477132843694948351,JP
42540575629873303137477132843694948352,42540575629876929914935976731219066879,US
42540575629876929914935976731219066880,42540575629878138840755591360393773055,JP
42540575629878138840755591360393773056,42540575629879347766575205989568479231,ES
42540575629879347766575205989568479232,42540576897663005411272686683522334719,US
42540576897663005411272686683522334720,42540576897663005448166174830941437951,SG
42540576897663005448166174830941437952,42540578165168458964837862691227828223,US
42540578165168458964837862691227828224,42540578165169668241145614720884015103,CA
42540578165169668241145614720884015104,42540578165169742083462141780219133951,US
42540578165169742083462141780219133952,42540578165173294668116321207926652927,CA
42540578165173294668116321207926652928,42540578165178130408288267872044580863,US
42540578165178130408288267872044580864,42540578165179339297214394353800183807,CN
42540578165179339297214394353800183808,42540578165181757167300367685859147775,US
42540578165181757167300367685859147776,42540578165182966074673238241324302335,CN
42540578165182966074673238241324302336,42540578165184175037386341017918111743,US
42540578165184175037386341017918111744,42540578165185383926312467499673714687,CN
42540578165185383926312467499673714688,42540578165189010703771311387197833215,US
42540578165189010703771311387197833216,42540578165190219629590926016372539391,CA
42540578165190219629590926016372539392,42540578165191428555410540645547245567,DE
42540578165191428555410540645547245568,42540578165193846407049769903896657919,CA
42540578165193846407049769903896657920,42540578165195055332869384533071364095,DE
42540578165195055332869384533071364096,42540578165196264258688999162246070271,CA
42540578165196264258688999162246070272,42540578165198682128774972494305034239,HK
42540578165198682128774972494305034240,42540578165201099961967457678944894975,US
42540578165201099961967457678944894976,42540578165203518145648080264066236415,CA
42540578165203518145648080264066236416,42540578165204726739426301566469013503,JP
42540578165204726739426301566469013504,42540578165205935665245916195643719679,CA
42540578165205935665245916195643719680,42540578165207144591065530824818425855,US
42540578165207144591065530824818425856,42540578165208353516885145453993132031,CA
42540578165208353516885145453993132032,42540578165210771368524374712342544383,US
42540578165210771368524374712342544384,42540578165213189220163603970691956735,JP
42540578165213189220163603970691956736,42540578165214398164429962673576214527,CH
42540578165214398164429962673576214528,42540578165215607071802833229041369087,HU
42540578165215607071802833229041369088,42540578165218024923442062487390781439,SE
42540578165218024923442062487390781440,42540578165219233849261677116565487615,CA
42540578165219233849261677116565487616,42540578165222860626720521004089606143,US
42540578165222860626720521004089606144,42540578165224069552540135633264312319,CH
42540578165224069552540135633264312320,42540578165226487404179364891613724671,CA
42540578165226487404179364891613724672,42540578165227696329998979520788430847,US
42540578165227696329998979520788430848,42540578165228905255818594149963137023,CA
42540578165228905255818594149963137024,42540578165231323107457823408312549375,US
42540578165231323107457823408312549376,42540578165232532033277438037487255551,CA
42540578165232532033277438037487255552,42540578165234949884916667295836667903,SG
42540578165234949884916667295836667904,42540578165236158810736281925011374079,CA
42540578165236158810736281925011374080,42540578165239785588195125812535492607,US
42540578165239785588195125812535492608,42540578165240994514014740441710198783,CA
42540578165240994514014740441710198784,42540578165242203439834355070884904959,US
42540578165242203439834355070884904960,42540578165247039143112813587583729663,CA
42540578165247039143112813587583729664,42540578165254292698030501362631966719,US
42540578165254292698030501362631966720,42540578165257919475489345250156085247,CA
42540578165257919475489345250156085248,42540578165259128475095936174168997887,US
42540578165259128475095936174168997888,42540578165260337327128574508505497599,CN
42540578165260337327128574508505497600,42540578165262755178767803766854909951,US
42540578165262755178767803766854909952,42540578165263964104587418396029616127,CA
42540578165263964104587418396029616128,42540578165266381956226647654379028479,US
42540578165266381956226647654379028480,42540578165267590882046262283553734655,NL
42540578165267590882046262283553734656,42540578165268799807865876912728440831,US
42540578165268799807865876912728440832,42540578165272426585324720800252559359,CA
42540578165272426585324720800252559360,42540578165276053362783564687776677887,US
42540578165276053362783564687776677888,42540578165277262288603179316951384063,CA
42540578165277262288603179316951384064,42540578165278471214422793946126090239,US
42540578165278471214422793946126090240,42540578165283306917701252462824914943,CA
42540578165283306917701252462824914944,42540578165285724769340481721174327295,US
42540578165285724769340481721174327296,42540578165286933695160096350349033471,CA
42540578165286933695160096350349033472,42540578165289351546799325608698445823,HK
42540578165289351546799325608698445824,42540578165290560472618940237873151999,CA
42540578165290560472618940237873152000,42540578165294187250077784125397270527,US
42540578165294187250077784125397270528,42540578165296605101717013383746682879,CA
42540578165296605101717013383746682880,42540578165297814027536628012921389055,US
42540578165297814027536628012921389056,42540578165299022953356242642096095231,CA
42540578165299022953356242642096095232,42540578165300231952962833566109007871,DE
42540578165300231952962833566109007872,42540578165301440804995471900445507583,US
42540578165301440804995471900445507584,42540578165302649767708574677039316991,CZ
42540578165302649767708574677039316992,42540578165303858656634701158794919935,CA
42540578165303858656634701158794919936,42540578165305067600901059861679177727,PL
42540578165305067600901059861679177728,42540578165306276508273930417144332287,GB
42540578165306276508273930417144332288,42540578165308694359913159675493744639,US
42540578165308694359913159675493744640,42540578165311112211552388933843156991,CA
42540578165311112211552388933843156992,42540578165312321137372003563017863167,US
42540578165312321137372003563017863168,42540578165313530063191618192192569343,CH
42540578165313530063191618192192569344,42540578165314738989011232821367275519,CA
42540578165314738989011232821367275520,42540578165318366098511470035663323135,US
42540578165318366098511470035663323136,42540578165319574692289691338066100223,SA
42540578165319574692289691338066100224,42540578165320783618109305967240806399,CA
42540578165320783618109305967240806400,42540578165321992543928920596415512575,DE
42540578165321992543928920596415512576,42540578165324410395568149854764924927,US
42540578165324410395568149854764924928,42540578165328037173026993742289043455,CA
42540578165328037173026993742289043456,42540578165329246098846608371463749631,US
42540578165329246098846608371463749632,42540578165330455024666223000638455807,CA
42540578165330455024666223000638455808,42540578165332872876305452258987868159,US
42540578165332872876305452258987868160,42540578165334081802125066888162574335,CA
42540578165334081802125066888162574336,42540578165336499653764296146511986687,US
42540578165336499653764296146511986688,42540578165341335357042754663210811391,CA
42540578165341335357042754663210811392,42540578165343753208681983921560223743,US
42540578165343753208681983921560223744,42540578165346171060321213179909636095,CA
42540578165346171060321213179909636096,42540578165347379986140827809084342271,US
42540578165347379986140827809084342272,42540578165349797837780057067433754623,CA
42540578165349797837780057067433754624,42540578165351006763599671696608460799,US
42540578165351006763599671696608460800,42540578165352215689419286325783166975,CA
42540578165352215689419286325783166976,42540578165355842466878130213307285503,US
42540578165355842466878130213307285504,42540578165357051392697744842481991679,CA
42540578165357051392697744842481991680,42540578165360678170156588730006110207,US
42540578165360678170156588730006110208,42540578165361887095976203359180816383,CA
42540578165361887095976203359180816384,42540578165363096021795817988355522559,US
42540578165363096021795817988355522560,42540578165364304947615432617530228735,CA
42540578165364304947615432617530228736,42540578165366722799254661875879641087,US
42540578165366722799254661875879641088,42540578165371558502533120392578465791,CA
42540578165371558502533120392578465792,42540578165372767428352735021753171967,US
42540578165372767428352735021753171968,42540578165375185279991964280102584319,CA
42540578165375185279991964280102584320,42540578165378812057450808167626702847,US
42540578165378812057450808167626702848,42540578165380020983270422796801409023,CA
42540578165380020983270422796801409024,42540578165381229909090037425976115199,FI
42540578165381229909090037425976115200,42540578165382438834909652055150821375,US
42540578165382438834909652055150821376,42540578165386065612368495942674939903,CA
42540578165386065612368495942674939904,42540578165387274538188110571849646079,JP
42540578165387274538188110571849646080,42540578165393319167286183717723176959,CA
42540578165393319167286183717723176960,42540578165395737018925412976072589311,US
42540578165395737018925412976072589312,42540578165396945944745027605247295487,CA
42540578165396945944745027605247295488,42540578165398154870564642234422001663,US
42540578165398154870564642234422001664,42540578165404199499662715380295532543,CA
42540578165404199499662715380295532544,42540578165406617351301944638644944895,US
42540578165406617351301944638644944896,42540578165407826277121559267819651071,SG
42540578165407826277121559267819651072,42540578165409035202941173896994357247,US
42540578165409035202941173896994357248,42540578165410244128760788526169063423,CA
42540578165410244128760788526169063424,42540578165411453054580403155343769599,US
42540578165411453054580403155343769600,42540578165415079832039247042867888127,CA
42540578165415079832039247042867888128,42540578165416288757858861672042594303,US
42540578165416288757858861672042594304,42540578165419915535317705559566712831,CA
42540578165419915535317705559566712832,42540578165421124461137320188741419007,US
42540578165421124461137320188741419008,42540578165422333386956934817916125183,CA
42540578165422333386956934817916125184,42540578165424751238596164076265537535,US
42540578165424751238596164076265537536,42540578165432004793513851851313774591,CA
42540578165432004793513851851313774592,42540578165434422645153081109663186943,US
42540578165434422645153081109663186944,42540578165435631570972695738837893119,CA
42540578165435631570972695738837893120,42540578165440467274251154255536717823,US
42540578165440467274251154255536717824,42540578165442885125890383513886130175,CA
42540578165442885125890383513886130176,42540578165444094051709998143060836351,SG
42540578165444094051709998143060836352,42540578165445302977529612772235542527,US
42540578165445302977529612772235542528,42540578165446511903349227401410248703,CA
42540578165446511903349227401410248704,42540578165450138680808071288934367231,US
42540578165450138680808071288934367232,42540578165454974384086529805633191935,CA
42540578165454974384086529805633191936,42540578165456183309906144434807898111,US
42540578165456183309906144434807898112,42540578165457392235725759063982604287,CA
42540578165457392235725759063982604288,42540578165459810087364988322332016639,US
42540578165459810087364988322332016640,42540578165461019013184602951506722815,CA
42540578165461019013184602951506722816,42540578165462227939004217580681428991,US
42540578165462227939004217580681428992,42540578165467063642282676097380253695,CA
42540578165467063642282676097380253696,42540578165473108271380749243253784575,US
42540578165473108271380749243253784576,42540578165476735048839593130777903103,CA
42540578165476735048839593130777903104,42540578165477943974659207759952609279,US
42540578165477943974659207759952609280,42540578165479152900478822389127315455,CA
42540578165479152900478822389127315456,42540578165481570752118051647476727807,US
42540578165481570752118051647476727808,42540578165482779677937666276651433983,CA
42540578165482779677937666276651433984,42540578165483988603757280905826140159,US
42540578165483988603757280905826140160,42540578165487615381216124793350258687,CA
42540578165487615381216124793350258688,42540578165490033232855354051699671039,US
42540578165490033232855354051699671040,42540578165493660010314197939223789567,CA
42540578165493660010314197939223789568,42540578165494868936133812568398495743,US
42540578165494868936133812568398495744,42540578165496077861953427197573201919,CA
42540578165496077861953427197573201920,42540578165498495713592656455922614271,US
42540578165498495713592656455922614272,42540578165511793897608417376844382207,CA
42540578165511793897608417376844382208,42540578165513002823428032006019088383,US
42540578165513002823428032006019088384,42540578165514211749247646635193794559,CA
42540578165514211749247646635193794560,42540578165515420675067261264368500735,HK
42540578165515420675067261264368500736,42540578165519047452526105151892619263,US
42540578165519047452526105151892619264,42540578165520256378345719781067325439,CA
42540578165520256378345719781067325440,42540578165521465304165334410242031615,US
42540578165521465304165334410242031616,42540578165522674229984949039416737791,CA
42540578165522674229984949039416737792,42540578165523883155804563668591443967,US
42540578165523883155804563668591443968,42540578165525092081624178297766150143,CA
42540578165525092081624178297766150144,42540578165526301007443792926940856319,US
42540578165526301007443792926940856320,42540578165527509933263407556115562495,CA
42540578165527509933263407556115562496,42540578165528718859083022185290268671,SK
42540578165528718859083022185290268672,42540578165529927784902636814464974847,CA
42540578165529927784902636814464974848,42540578165532345636541866072814387199,US
42540578165532345636541866072814387200,42540578165534763488181095331163799551,CA
42540578165534763488181095331163799552,42540578165537181339820324589513211903,US
42540578165537181339820324589513211904,42540578165538390265639939218687918079,CA
42540578165538390265639939218687918080,42540578165542017043098783106212036607,US
42540578165542017043098783106212036608,42540578165543225968918397735386742783,CA
42540578165543225968918397735386742784,42540578165544434894738012364561448959,GB
42540578165544434894738012364561448960,42540578165545643820557626993736155135,CA
42540578165545643820557626993736155136,42540578165546852746377241622910861311,US
42540578165546852746377241622910861312,42540578165548061672196856252085567487,HK
42540578165548061672196856252085567488,42540578165550479523836085510434979839,US
42540578165550479523836085510434979840,42540578165552897375475314768784392191,CA
42540578165552897375475314768784392192,42540578165554106301294929397959098367,PR
42540578165554106301294929397959098368,42540578165555315227114544027133804543,US
42540578165555315227114544027133804544,42540578165561359856212617173007335423,CA
42540578165561359856212617173007335424,42540578165564986633671461060531453951,US
42540578165564986633671461060531453952,42540578165568613411130304948055572479,CA
42540578165568613411130304948055572480,42540578165569822336949919577230278655,US
42540578165569822336949919577230278656,42540578165571031262769534206404984831,CA
42540578165571031262769534206404984832,42540578165573449114408763464754397183,US
42540578165573449114408763464754397184,42540578165574658040228378093929103359,FR
42540578165574658040228378093929103360,42540578165575866966047992723103809535,CA
42540578165575866966047992723103809536,42540578165578284817687221981453221887,US
42540578165578284817687221981453221888,42540578165579493743506836610627928063,CA
42540578165579493743506836610627928064,42540578165580702669326451239802634239,US
42540578165580702669326451239802634240,42540578165581911595146065868977340415,BG
42540578165581911595146065868977340416,42540578165583120520965680498152046591,CA
42540578165583120520965680498152046592,42540578165586747298424524385676165119,US
42540578165586747298424524385676165120,42540578165589165150063753644025577471,CA
42540578165589165150063753644025577472,42540578165592791927522597531549695999,US
42540578165592791927522597531549696000,42540578165595209779161826789899108351,CA
42540578165595209779161826789899108352,42540578165596418704981441419073814527,GB
42540578165596418704981441419073814528,42540578165597627630801056048248520703,SG
42540578165597627630801056048248520704,42540578165600045482440285306597933055,CA
42540578165600045482440285306597933056,42540578165604881185718743823296757759,US
42540578165604881185718743823296757760,42540578165607299037357973081646170111,CA
42540578165607299037357973081646170112,42540578165609716888997202339995582463,US
42540578165609716888997202339995582464,42540578165610925814816816969170288639,CA
42540578165610925814816816969170288640,42540578165612134740636431598344994815,US
42540578165612134740636431598344994816,42540578165615761518095275485869113343,CA
42540578165615761518095275485869113344,42540578165621806147193348631742644223,US
42540578165621806147193348631742644224,42540578165623015073012963260917350399,CA
42540578165623015073012963260917350400,42540578165626641850471807148441468927,US
42540578165626641850471807148441468928,42540578165627850776291421777616175103,CA
42540578165627850776291421777616175104,42540578165629059702111036406790881279,GB
42540578165629059702111036406790881280,42540578165631477553750265665140293631,CA
42540578165631477553750265665140293632,42540578165633895405389494923489705983,US
42540578165633895405389494923489705984,42540578165635104331209109552664412159,AL
42540578165635104331209109552664412160,42540578165636313257028724181839118335,CA
42540578165636313257028724181839118336,42540578165638731108667953440188530687,US
42540578165638731108667953440188530688,42540578165641148960307182698537943039,CA
42540578165641148960307182698537943040,42540578165642357886126797327712649215,US
42540578165642357886126797327712649216,42540578165643566811946411956887355391,CA
42540578165643566811946411956887355392,42540578165644775737766026586062061567,US
42540578165644775737766026586062061568,42540578165645984663585641215236767743,CA
42540578165645984663585641215236767744,42540578165647193589405255844411473919,DE
42540578165647193589405255844411473920,42540578165648402515224870473586180095,US
42540578165648402515224870473586180096,42540578165652029292683714361110298623,CA
42540578165652029292683714361110298624,42540578165655656070142558248634417151,US
42540578165655656070142558248634417152,42540578165656864995962172877809123327,SG
42540578165656864995962172877809123328,42540578165658073921781787506983829503,CA
42540578165658073921781787506983829504,42540578165664118550879860652857360383,US
42540578165664118550879860652857360384,42540578165667745328338704540381478911,CA
42540578165667745328338704540381478912,42540578165668954254158319169556185087,AU
42540578165668954254158319169556185088,42540578165672581031617163057080303615,US
42540578165672581031617163057080303616,42540578165674998883256392315429715967,HK
42540578165674998883256392315429715968,42540578165678625660715236202953834495,US
42540578165678625660715236202953834496,42540578165681043512354465461303246847,CA
42540578165681043512354465461303246848,42540578165684670289813309348827365375,US
42540578165684670289813309348827365376,42540578165685879215632923978002071551,CA
42540578165685879215632923978002071552,42540578165687088141452538607176777727,US
42540578165687088141452538607176777728,42540578165688297067272153236351483903,CA
42540578165688297067272153236351483904,42540578165690714918911382494700896255,US
42540578165690714918911382494700896256,42540578165691923844730997123875602431,CA
42540578165691923844730997123875602432,42540578165694341696370226382225014783,US
42540578165694341696370226382225014784,42540578165697968473829070269749133311,CA
42540578165697968473829070269749133312,42540578165701595251287914157273251839,US
42540578165701595251287914157273251840,42540578165705222028746758044797370367,CA
42540578165705222028746758044797370368,42540578165708848806205601932321488895,US
42540578165708848806205601932321488896,42540578165710057732025216561496195071,CA
42540578165710057732025216561496195072,42540578165713684509484060449020313599,US
42540578165713684509484060449020313600,42540578165714893435303675078195019775,CA
42540578165714893435303675078195019776,42540578165717311286942904336544432127,US
42540578165717311286942904336544432128,42540578165719729138582133594893844479,CA
42540578165719729138582133594893844480,42540578165720938064401748224068550655,DE
42540578165720938064401748224068550656,42540578165722146990221362853243256831,CA
42540578165722146990221362853243256832,42540578165724564841860592111592669183,US
42540578165724564841860592111592669184,42540578165728191619319435999116787711,CA
42540578165728191619319435999116787712,42540578165729400545139050628291493887,US
42540578165729400545139050628291493888,42540578165730609470958665257466200063,DE
